,Friedel_et_al_B_cells,Tani_et_al_Hela,Schofield_et_al_K562,Mele_et_al_K562,Mele_et_al_H1-ESC,Wu_et_al_K562,Wu_et_al_293T,Arango_et_al_Hela,Wachutka_et_al_K562
ENSG00000171643,885.8,,,,,,,,
ENSG00000171649,,,,1.2204196999999999,2.14509,-0.294559338,-0.0410373327583946,,
ENSG00000171680,,3.39,,,,,-0.013244940731503,2.77404498746776,
ENSG00000171681,65.7,3.28,0.49649999999999994,1.4297696666666668,1.8626886666666664,-0.236551457,-0.0411946768434321,2.70082996728028,98.8753681808808
ENSG00000171700,170.0,3.7,,2.8330656666666663,5.767260333333333,-0.098342409,0.0238594571922333,3.2883507237866,
ENSG00000171703,,3.64,,10.564314,,,0.0484906941103436,4.21369033266895,
ENSG00000171714,,,,4.980897333333333,4.730196333333334,,0.00545349230004105,,
ENSG00000171720,534.0,10.62,,,,-0.095342318,0.0251468103639386,4.35172562204949,533.528351890518
ENSG00000171722,,,,,0.29587406666666666,,,,
ENSG00000171723,,2.99,1.26425,2.495184666666667,3.235415666666667,-0.137605302,-0.0277863880891938,3.14725765875374,116.08987371827699
ENSG00000171724,,,,,16.02127666666667,,,,
ENSG00000171729,,2.35,,1.0456903333333332,1.738914,-0.283070414,-0.0513357205281846,2.81024909388336,168.690862378104
ENSG00000171735,392.5,2.74,,,,-0.070991213,0.0253243189007371,6.90352396165687,150.998534484174
ENSG00000171747,,,,,,,,2.86733971666668,
ENSG00000171757,980.6,,,,,,0.0514730670712044,,
ENSG00000171763,92.0,5.5,0.7351000000000001,1.8271543333333333,2.0189703333333333,-0.098148694,-0.05760609275116,2.80803725095016,38.54143244809379
ENSG00000171766,,,,2.9457383333333333,,,0.104170259239602,3.94277672077812,
ENSG00000171772,,,,,,,,,3499.61267204382
ENSG00000171777,,,,12.783988333333332,,,,,
ENSG00000171786,,,,,,-0.184990176,,2.64113572092188,
ENSG00000171790,,2.41,,,,,-0.024819950128876,2.77679391883876,
ENSG00000171791,227.9,2.74,,1.3878470333333333,2.587890666666667,-0.129103641,-0.0315078888949761,2.52126125981262,
ENSG00000171792,,,,3.9836360000000006,3.9526116666666673,-0.133965672,-0.000424221504817667,2.91083956889251,298.662179185369
ENSG00000171793,,5.83,2.4101,7.444707333333334,9.322109666666668,-0.061595233,0.0118418243042625,3.26739089809388,263.145812555125
ENSG00000171798,,,,,14.507302000000001,,-0.0138965040920764,3.18889755453855,
ENSG00000171806,,2.86,,1.0593357666666667,1.333584,-0.309598874,-0.176675622626984,3.12942583294815,82.7865034564866
ENSG00000171813,,2.38,0.52445,,,-0.232049313,-0.0610879238123624,2.87537002003391,
ENSG00000171817,,,,,,,-0.191751687717719,2.94091369801558,
ENSG00000171819,,2.02,,,,,,,
ENSG00000171823,108.7,2.27,0.43735,1.3078496666666666,2.2023406666666667,,-0.0768573275096962,2.44561472382684,
ENSG00000171824,323.3,8.0,3.0453,6.248588333333333,6.285521666666667,-0.124557994,0.0186274151112787,3.31218126069692,256.490701445832
ENSG00000171827,,,,2.1877795333333334,,-0.241597191,-0.0126153243650738,,
ENSG00000171840,,3.13,,,,,,5.21388890809594,
ENSG00000171843,222.0,2.47,,,2.7713206666666665,,-0.0129813109894065,2.72349375869684,
ENSG00000171848,183.1,7.76,1.603,11.262137333333333,11.164226666666666,-0.06450525,0.0209798294828414,3.19361899632622,229.676250259441
ENSG00000171853,,3.39,1.08995,2.2323186666666666,6.513090666666667,-0.089851439,0.00669724056420935,2.62173559615899,337.149079733002
ENSG00000171858,689.2,,13.8039,,,,0.055855982988925,,754.641576981963
ENSG00000171860,,,,1.417638666666667,,-0.280285603,,,
ENSG00000171861,,2.82,0.7461,1.669613,2.562647666666667,-0.226054935,-0.0416194507740548,,193.126263929206
ENSG00000171862,1017.0,3.57,1.77935,3.0634876666666666,3.8477289999999997,-0.117173406,-0.0143450275626788,3.35419808245936,339.171743758918
ENSG00000171863,342.4,,10.2091,102.72440666666667,,,0.0510994805210471,,587.987602176799
ENSG00000171865,898.6,6.36,3.5385,8.059612666666666,9.968636666666667,-0.102167548,0.0436579069723615,3.81341866670422,214.76938990406398
ENSG00000171867,104.0,8.97,0.8786,4.757612333333333,,-0.182127988,0.0172797580649502,3.89123552545779,443.780019837759
ENSG00000171872,,3.7,,,,,,3.25868899082805,
ENSG00000171873,,,,,,,,3.23719410641259,
ENSG00000171877,,3.51,,,3.409684666666667,,0.000533982879234513,3.19581222425652,
ENSG00000171885,,,,,,,0.0155214660639096,,
ENSG00000171903,,,,,,,,3.15933055810776,
ENSG00000171914,,11.2,,,,,0.00838549746053678,3.81828116768207,
ENSG00000171916,,,,,,,,3.54520678052082,
ENSG00000171928,,2.25,,2.5896143333333335,3.5284773333333335,-0.169090879,-0.0134596626724994,2.63988479521083,63.654194981039105
ENSG00000171931,,,,,,,,2.97783805908015,
ENSG00000171940,185.5,2.13,0.3062,0.7801252000000001,1.0239356,-0.324576419,-0.141643897902232,,160.895937020863
ENSG00000171943,,,,,,-0.178102116,-0.00941317886126266,,199.353520469106
ENSG00000171951,,2.63,,,,,,2.48620940815686,
ENSG00000171953,,3.85,,,,-0.075451016,0.0374226545872075,3.42983236544042,685.768845524177
ENSG00000171956,,,,,1.0250549,,-0.140124911767981,,
ENSG00000171960,798.9,17.29,,62.10561999999999,59.21807999999999,-0.075857565,0.0446077719747692,6.9760432484554,451.268186590176
ENSG00000171962,,3.7,,,,,-0.00358768491002747,,
ENSG00000171970,,2.2,,,,-0.356207288,-0.170288653695616,2.84851591567307,77.67021547124459
ENSG00000171984,522.6,2.44,,,4.010589,-0.044426072,-0.00901438506676689,3.75421537843841,448.469851472404
ENSG00000171988,86.4,2.67,0.43155,1.4753603333333334,1.136415333333333,-0.255611041,-0.0782469338465272,2.5997310299021,155.04524068122498
ENSG00000171992,,2.67,,,,,,2.64387328413809,
ENSG00000172000,,2.22,,,,,,2.91374177514438,
ENSG00000172006,,2.17,,1.6002679999999998,,,-0.00276164482932198,2.48946431192928,
ENSG00000172007,168.5,2.53,,1.854329,2.3763566666666667,-0.254334979,-0.0240400341482697,2.71616924149829,88.68571699384809
ENSG00000172009,425.5,9.05,2.27745,8.444305,,-0.040859439,0.0168084747573081,4.8675233440334,600.8913184336039
ENSG00000172020,,,,,,,0.0416529561344072,,
ENSG00000172031,,,,,3.507120333333333,,-0.00642783452262849,,
ENSG00000172037,,3.77,,,,,0.00549443848411632,4.92646292776714,515.245788832527
ENSG00000172046,325.2,4.64,1.7646,7.409460666666668,9.164932666666667,-0.084364111,0.0329813180508449,2.91399259354858,365.726855143062
ENSG00000172053,536.9,19.3,5.454000000000001,,33.318756666666665,,0.0390269336712937,10.1203871774789,793.6757204460181
ENSG00000172057,297.4,4.0,,5.202514666666667,28.107766666666663,-0.076805243,0.0101574413349864,2.6733189471829,230.137197712277
ENSG00000172058,,,,,,,0.0430289450261068,3.52209434102143,
ENSG00000172059,,2.3,,1.0613060666666667,1.4688860000000001,-0.293537407,-0.144072976205355,2.50970082805237,57.7044857987573
ENSG00000172061,,,,,,,,4.12945442928035,
ENSG00000172062,,,0.97875,4.449107000000001,5.096417,,-0.0167540612380926,,328.185190082224
ENSG00000172071,71.2,2.56,0.4635,0.9637091666666665,1.9702626666666667,-0.292222343,-0.0768587456447943,2.37673571261935,96.3601454880415
ENSG00000172081,,2.99,0.49895,1.0719420666666666,2.8801660000000004,,-0.012433073442301,2.76996455912225,136.985135292022
ENSG00000172086,244.5,2.17,,1.1185476333333333,1.350328,-0.287967369,-0.0944467405112794,2.81587768498798,130.895516161031
ENSG00000172113,203.6,3.28,,4.231929333333333,10.558385999999999,-0.073734641,0.00444854958188897,2.45851283947294,
ENSG00000172115,315.8,9.88,5.29195,32.33384,,-0.040713421,0.0459902622717314,6.28311553233913,542.5921062486609
ENSG00000172123,,2.35,,,,,,2.62391912447568,
ENSG00000172159,,2.35,,1.5466339333333332,4.162453,,0.0445151489494054,2.91094458710877,
ENSG00000172164,,,,,5.522564666666667,,0.0221555093721106,3.17319903447992,
ENSG00000172167,,2.99,,7.338058,,,-0.00175651299108413,2.56275413819501,154.06257357791
ENSG00000172171,,3.17,,1.6518829999999998,2.0453306666666666,-0.2373059,-0.0682008559206166,2.92275178874492,
ENSG00000172172,563.5,3.77,,19.564196666666664,19.42708,-0.08637519,0.0522196703988961,13.2366666671128,289.151534825397
ENSG00000172175,578.7,6.42,,,,,0.00640227300894702,3.14164061649745,242.51927210526
ENSG00000172183,,3.57,,,,,-0.089856327699947,3.30708138486738,
ENSG00000172197,,,,2.7976430000000003,5.114282333333333,,0.0219453339581466,2.90777597374729,549.8811120665799
ENSG00000172201,62.8,,,,1.3683663333333334,,-0.0568426678340845,,
ENSG00000172215,,,,,,,-0.212689745818313,,
ENSG00000172216,39.7,2.27,,0.9221011333333333,1.3290306666666667,-0.232692009,-0.111461295393595,,
ENSG00000172232,,,,,,,,,797.242292995349
ENSG00000172239,191.5,6.32,1.3906999999999998,4.272086333333333,6.468173,-0.079774612,0.0280558542968114,6.00153923061299,312.90039609747396
ENSG00000172244,153.8,2.35,,1.7329436666666667,2.366877666666667,-0.248250088,-0.0626064657929701,2.66429106747513,306.980133623793
ENSG00000172247,,,,,,,,3.15998894112821,
ENSG00000172250,,6.0,,,,,,,
ENSG00000172260,,2.9,,,,,,4.60669183120764,
ENSG00000172262,153.6,2.47,0.65845,2.154885333333333,3.4740043333333332,-0.205603049,-0.0317659448941157,2.64933962029609,159.190653508829
ENSG00000172264,572.9,2.63,,,,,0.00844253008463031,2.82498225136047,
ENSG00000172269,452.4,16.86,,8.995293333333334,,,0.0264209460242711,9.87180871430128,2339.22725691455
ENSG00000172270,621.7,,6.235049999999999,,,,0.0614464780498291,,569.4971940627449
ENSG00000172273,,3.23,,2.7710589999999997,4.1838180000000005,-0.139859982,-0.0410462963964332,2.72738415863743,177.522517799156
ENSG00000172292,,9.89,1.3169,2.879164,,-0.133855552,0.0235284247455985,6.62668152057395,347.51357538566594
ENSG00000172296,,,,,,,,3.07177878579696,
ENSG00000172301,,11.69,,12.70794,,-0.064509492,0.0356876032173731,5.32276845754469,232.120745390093
ENSG00000172315,43.0,2.38,0.5078,,,-0.284145094,-0.112292441041878,2.72782728351237,
ENSG00000172318,,,,10.110165,1.611847,,-0.0520302267735997,,
ENSG00000172331,347.1,4.86,,,,-0.18931252,0.0232415364855661,2.92068728673092,373.843691765675
ENSG00000172336,74.2,2.99,0.62235,1.5319183333333335,2.3305103333333332,-0.261654944,-0.0604907165604684,4.28228891417749,153.787799953242
ENSG00000172339,267.6,3.45,,,,-0.081385858,0.0227403868189097,4.5073672256468,94.4055110046761
ENSG00000172340,1122.3,3.57,3.0646,,,-0.04967889,0.0440806749139999,11.3882492760227,590.310313552249
ENSG00000172345,,2.3,,2.5054510000000003,,-0.146184505,-0.0228011200068717,2.65421341468776,
ENSG00000172346,,4.97,,,,,,,
ENSG00000172348,,,,,8.448396333333333,,0.0565336871708819,,
ENSG00000172349,99.8,,,6.819819,,-0.168153325,,,
ENSG00000172350,,,,,,,-0.0390316960376347,,
ENSG00000172354,401.9,,,13.503433333333334,,-0.053417457,0.0832775356548393,11.8496331470858,569.205862738527
ENSG00000172361,,,,6.705494666666667,,-0.148828247,0.0470003288514895,,73.76129291549391
ENSG00000172366,,3.03,,13.697330000000001,18.706484666666668,-0.051413188,0.0210098666044919,,1111.67272399958
ENSG00000172375,,4.0,0.37345,2.648138,,-0.112303235,-0.0202915630950056,2.8819495677641,198.616680808252
ENSG00000172379,,,,,2.9567213333333338,,0.00311088887089438,2.98717667456041,
ENSG00000172380,,10.77,,6.632916666666667,,-0.125685084,0.0378889669387414,10.022120421816,
ENSG00000172382,,,,,,,-0.0243815526358234,2.93342787809206,
ENSG00000172403,,,,,,,,3.27953931879606,
ENSG00000172404,,,,,,,-0.0581493060635607,,
ENSG00000172409,35.5,2.17,,1.279401,1.9336709999999997,-0.325321304,-0.0973476852906655,2.59769639432509,67.2279977304514
ENSG00000172421,,,,,,,-0.112556832604371,,
ENSG00000172425,,,,,,,0.0383259583096763,3.09285716468175,
ENSG00000172426,,2.22,,2.3044993333333337,,,-0.0177720741869197,2.89614432816161,
ENSG00000172428,,2.94,,,,-0.033801952,0.0470925335832444,,522.7825304411409
ENSG00000172432,,3.23,0.6073,5.251481999999999,,-0.078727511,0.00472089117165507,2.71174171167096,408.69908764863703
ENSG00000172456,,2.9,,,,,0.0343402106576874,4.52133423927427,
ENSG00000172458,333.9,,,3.0395679999999996,,,-0.0305561854001961,,
ENSG00000172461,,,,,1.7214600000000002,,,,
ENSG00000172465,,4.12,,3.8354466666666664,2.0116069999999997,-0.14973933,0.0297496246777956,4.08639976147059,
ENSG00000172466,93.5,2.3,0.3994,2.2957806666666665,1.9003120000000002,-0.229112338,-0.05258651191244,2.32175101965645,145.119858538736
ENSG00000172469,271.9,2.78,,3.7067696666666667,,-0.201031316,0.00132729303125957,3.24687824923751,
ENSG00000172476,,3.17,,5.619455666666666,,,-0.0701271903137102,3.10759017090216,
ENSG00000172493,282.6,3.08,0.79955,1.4902836666666668,2.2220779999999998,-0.225400194,-0.0522122737231804,2.45229856002341,190.82365833689
ENSG00000172497,,,,,,,,,57.029675294865505
ENSG00000172500,927.3,20.73,,18.535276666666665,,,0.0152946538390911,,1102.82652978794
ENSG00000172508,,,,,,,-0.120816613964553,3.67048210748641,
ENSG00000172530,163.8,2.6,1.01165,1.548364,3.1299740000000003,-0.157429447,-0.0369699761486574,2.77894415714872,
ENSG00000172531,497.5,,6.8172999999999995,22.518346666666663,,-0.029005673,0.0474460415943208,,545.66471219794
ENSG00000172534,306.9,10.31,2.8122,3.166930666666667,7.663959333333334,-0.087725557,0.0466351376560824,3.36232626219368,300.102548550627
ENSG00000172543,,2.04,,,,,,,
ENSG00000172554,,,,,7.238408666666667,,0.0240549348558102,,
ENSG00000172572,,2.7,4.01765,,4.4311506666666665,,,2.91425164996845,
ENSG00000172575,184.3,2.6,,3.387886333333333,3.5606073333333335,,0.0810668121177184,3.10367459852236,
ENSG00000172578,401.6,,,2.3812466666666663,,,,,
ENSG00000172586,442.9,8.53,,5.931597666666666,10.214349999999998,-0.11678936,0.024395548609354,6.10503794548079,335.667227233111
ENSG00000172590,939.3,12.0,,95.26285666666666,,-0.023532558,0.0326414356351064,8.07796232471014,903.118209329171
ENSG00000172594,245.7,8.52,,,,-0.183103057,-0.0209460798954151,3.89325221402484,
ENSG00000172602,,,,,1.227197,-0.292504644,0.106998183746372,,
ENSG00000172613,134.4,5.5,,4.383613666666666,,-0.054536939,-0.0297251401757206,2.61580649677187,538.704851212962
ENSG00000172638,,2.35,,,,,0.032104840882902,3.24295656987195,
ENSG00000172640,,,,1.6778073333333332,,,,,
ENSG00000172650,,,,,,,-0.054266456822424,2.69298230856338,
ENSG00000172660,,,,16.65608,,,,,
ENSG00000172661,,11.24,3.0071000000000003,4.366335666666667,7.521585666666667,-0.127391636,0.0167475888550427,,336.010409965782
ENSG00000172663,617.6,16.71,,,,,0.0934614748091598,6.59476745049216,585.024852901986
ENSG00000172667,486.8,4.0,0.6454,3.197637333333333,,-0.135898553,0.0151406742963765,2.76215512288319,160.7021392528
ENSG00000172671,,4.15,,2.6599633333333332,3.5814946666666665,-0.103364057,-0.00676144563842903,2.69581025319736,
ENSG00000172687,331.9,,,,,-0.133214238,0.00712796073613909,2.92402525598574,
ENSG00000172716,203.5,,,,5.430000666666667,,,,
ENSG00000172717,,7.44,,,,-0.056271547,,3.17348786185982,
ENSG00000172725,,17.74,,,,,0.0186669681031011,7.79540849432319,929.0956231989751
ENSG00000172728,,2.5,0.8108500000000001,2.536897,2.9233580000000003,-0.233116871,-0.00500133787041836,2.45497137671157,284.132679536244
ENSG00000172731,,3.33,,6.710171,,-0.174449497,0.0415745697332709,2.77264980911787,
ENSG00000172732,105.0,3.28,1.38945,4.572853666666667,,-0.036499829,0.041617718949765,3.62466478186354,304.057991979816
ENSG00000172733,,,,,,,-0.0817760999684852,,
ENSG00000172738,,,,1.0710355333333335,,-0.327093227,-0.186586079561836,3.01879911636119,
ENSG00000172748,,,,2.0244703333333334,,-0.254702235,-0.121726157155698,2.77875280412294,57.5006623210806
ENSG00000172752,,,1.21115,5.004854333333333,,-0.153350657,,,
ENSG00000172757,309.0,,6.71865,,,,0.0540680910764172,,420.20920666505094
ENSG00000172765,,2.25,,4.764604666666667,2.206215666666667,-0.281839089,-0.0170438835659311,2.46777317534515,
ENSG00000172766,,3.17,0.5589500000000001,5.787825666666667,7.572529333333333,-0.135182317,0.0444976302430053,2.66241734009363,297.289390644365
ENSG00000172771,,,,4.800365333333333,,,,3.14344722442635,41.6946001258895
ENSG00000172775,,4.71,4.0592,7.071254333333333,14.435636666666667,-0.047950843,0.0342958151984999,3.42758549744106,1159.7734523454499
ENSG00000172780,,,,2.6092903333333335,3.1052746666666664,,0.0727720882228241,2.93954856696523,
ENSG00000172785,293.4,,,16.256173333333333,,-0.040118923,0.00892578154176836,5.77642283262401,
ENSG00000172789,,5.65,,,,,,2.91989000523421,
ENSG00000172795,207.9,3.51,4.294700000000001,5.136657333333333,5.519682666666667,-0.083283017,0.0292003966940293,2.89327159787508,393.682412392182
ENSG00000172803,,,,,,,-0.0836997310674501,,
ENSG00000172809,411.7,,9.07105,,,,0.0542058226769157,,554.765749157811
ENSG00000172818,,,,,1.4655696666666669,,,,
ENSG00000172819,,6.0,,1.6331076666666666,5.616010333333333,,-0.0969417589357037,3.27873117326548,
ENSG00000172828,,2.94,,,,,-0.0142681758087704,4.00352651303228,
ENSG00000172830,,3.57,,,,,0.0392005985529917,3.79774608698663,46.157569983140704
ENSG00000172831,237.1,4.8,,4.189436333333333,,-0.060641047,-0.00912746553640185,3.01362593547688,270.758522853192
ENSG00000172840,108.7,2.15,0.36135,,,-0.24796643,-0.0665748185650394,2.26075015498456,394.907158152725
ENSG00000172845,132.1,2.74,0.4914,,,-0.217703604,-0.028834896892052,3.02888771989104,145.005981039364
ENSG00000172869,428.7,3.08,1.332,6.063681333333332,5.162928,-0.120953411,0.0027334683446815,3.05773929764244,350.31130814200895
ENSG00000172878,,3.23,,4.197163666666667,6.811183666666667,-0.081214998,-0.0340957949017762,2.58149094423139,1496.47639712805
ENSG00000172888,345.5,3.39,1.27375,4.945,,-0.086918947,-0.0124850286115739,2.56638908310866,206.302626276243
ENSG00000172889,,7.14,1.4291,5.770962333333333,,,0.0460065331328044,10.1185286008984,502.842516243283
ENSG00000172890,660.8,3.28,,17.177453333333336,,-0.065453878,0.0240402925285657,3.86498359400621,314.92347818883
ENSG00000172893,353.9,11.52,2.9614000000000003,8.800068333333334,,-0.087436562,0.028383070155157,5.5963878006196,1212.6564359972501
ENSG00000172901,,,,8.384264666666667,,,,,
ENSG00000172915,394.2,2.67,,,5.253230666666666,,-0.0593124546541455,3.85370890933061,
ENSG00000172922,1722.7,6.4,,,,,0.0391430618121302,6.63118979880069,309.15264437873697
ENSG00000172927,,,,,,-0.151513175,,3.37182447628557,
ENSG00000172932,292.3,2.67,,4.018443333333333,,-0.125696952,-0.0633839659178841,2.35458651823108,285.15319047193697
ENSG00000172935,,2.82,,,3.15845,,,,
ENSG00000172936,158.3,5.29,1.23865,2.7872280000000003,2.6621253333333335,-0.17157979,0.085761372919438,2.9640438467288,382.28943078167396
ENSG00000172939,440.7,4.47,2.989,4.835589,,-0.142811498,0.0262695796859857,2.96335697437121,301.93581749729697
ENSG00000172940,,,,,,,,2.58033719995681,3.7503330699588
ENSG00000172943,,5.58,1.8291499999999998,5.6086659999999995,7.314753,-0.10179962,0.0374437141043922,2.72084539131367,570.379990324087
ENSG00000172954,,7.2,1.0452499999999998,1.333736,1.5177566666666669,-0.147200604,0.0242873324404186,3.30528112744949,224.304921246636
ENSG00000172955,,,,6.722756,,,,,
ENSG00000172965,,,1.21495,8.328087666666667,,,,,201.38099333829499
ENSG00000172967,,,1.0302,2.6878396666666666,,-0.096506317,,,
ENSG00000172977,,5.25,1.3252000000000002,2.6493076666666666,2.790029,-0.116585136,0.00692850424677505,3.41440193067048,152.629919832762
ENSG00000172985,,,,,,,-0.066830872467539,2.84767420195437,
ENSG00000172986,,,,,,,0.0603425123749276,5.98342005236115,
ENSG00000172992,,2.94,3.19925,7.275621999999999,,-0.042114056,0.0359396944326479,4.17241356617378,985.770365737785
ENSG00000172995,,2.63,,,,,,,
ENSG00000173011,,,0.47919999999999996,1.4037933333333334,2.3563216666666666,-0.245558833,-0.0610142777473049,2.62995313565537,
